MEETPUNT_IDENTIFICATIE,LOCATIE_CODE,WAARNEMINGDATUM,Average Temperatuur
Driel boven,DRIELBVN,27-10-2009,12.0
Driel boven,DRIELBVN,27-11-2007,7.0
Driel boven,DRIELBVN,27-12-2008,5.0
Driel boven,DRIELBVN,28-02-2009,6.0
Driel boven,DRIELBVN,28-03-2007,9.0
Driel boven,DRIELBVN,28-04-2007,19.0
Driel boven,DRIELBVN,28-04-2008,13.0
Driel boven,DRIELBVN,28-04-2009,15.0
Driel boven,DRIELBVN,28-05-2008,19.0
Driel boven,DRIELBVN,28-05-2009,19.0
Driel boven,DRIELBVN,28-07-2007,21.0
Driel boven,DRIELBVN,28-07-2008,23.0
Driel boven,DRIELBVN,28-07-2009,21.0
Driel boven,DRIELBVN,28-08-2007,20.0
Driel boven,DRIELBVN,28-08-2008,20.0
Driel boven,DRIELBVN,28-08-2009,22.0
Driel boven,DRIELBVN,28-09-2007,16.0
Driel boven,DRIELBVN,28-09-2009,18.0
Driel boven,DRIELBVN,28-10-2007,11.0
Driel boven,DRIELBVN,28-10-2009,12.0
Driel boven,DRIELBVN,28-11-2007,7.0
Driel boven,DRIELBVN,28-12-2007,4.0
Driel boven,DRIELBVN,29-03-2008,7.0
Driel boven,DRIELBVN,29-04-2007,19.0
Driel boven,DRIELBVN,29-04-2008,13.0
Driel boven,DRIELBVN,29-04-2009,15.0
Driel boven,DRIELBVN,29-05-2007,20.0
Driel boven,DRIELBVN,29-05-2008,19.0
Driel boven,DRIELBVN,29-05-2009,19.0
Driel boven,DRIELBVN,29-06-2007,19.0
Driel boven,DRIELBVN,29-06-2009,22.0
Driel boven,DRIELBVN,29-07-2007,21.0
Driel boven,DRIELBVN,29-07-2008,23.0
Driel boven,DRIELBVN,29-07-2009,21.0
Driel boven,DRIELBVN,29-08-2008,20.0
Driel boven,DRIELBVN,29-08-2009,21.0
Driel boven,DRIELBVN,29-09-2007,16.0
Driel boven,DRIELBVN,29-10-2007,11.0
Driel boven,DRIELBVN,29-10-2008,12.0
Driel boven,DRIELBVN,29-10-2009,12.0
Driel boven,DRIELBVN,29-11-2008,7.0
Driel boven,DRIELBVN,29-12-2008,4.0
Driel boven,DRIELBVN,30-01-2007,6.0
Driel boven,DRIELBVN,30-01-2008,7.0
Driel boven,DRIELBVN,30-03-2007,10.0
Driel boven,DRIELBVN,30-04-2007,18.0
Driel boven,DRIELBVN,30-04-2008,13.0
Driel boven,DRIELBVN,30-04-2009,15.0
Driel boven,DRIELBVN,30-05-2007,19.0
Driel boven,DRIELBVN,30-05-2009,19.0
Driel boven,DRIELBVN,30-06-2008,22.0
Driel boven,DRIELBVN,30-06-2009,22.0
Driel boven,DRIELBVN,30-07-2007,20.0
Driel boven,DRIELBVN,30-07-2008,23.0
Driel boven,DRIELBVN,30-08-2008,20.0
Driel boven,DRIELBVN,30-10-2007,11.0
Driel boven,DRIELBVN,30-11-2008,7.0
Driel boven,DRIELBVN,31-01-2009,3.0
Driel boven,DRIELBVN,31-03-2007,10.0
Driel boven,DRIELBVN,31-03-2008,8.0
Driel boven,DRIELBVN,31-03-2009,8.0
Driel boven,DRIELBVN,31-05-2007,19.0
Driel boven,DRIELBVN,31-05-2008,20.0
Driel boven,DRIELBVN,31-05-2009,19.0
Driel boven,DRIELBVN,31-07-2008,24.0
Driel boven,DRIELBVN,31-07-2009,21.0
Driel boven,DRIELBVN,31-08-2009,20.0
Driel boven,DRIELBVN,31-10-2007,11.0
Driel boven,DRIELBVN,31-10-2008,11.0
Driel boven,DRIELBVN,31-12-2008,3.0
Driel boven,DRIELBVN,31-12-2009,4.0
